,geometry,crimes_2021,crimes_2022,crimes_2023,crimes_2020,gas_station,bar,liquor_store
1328,"POLYGON ((1444872 7461709, 1444872 7462209, 1445372 7462209, 1445372 7461709, 1444872 7461709))",0,0,0,0,8109.581942505792,9531.579645527703,10332.096108669119
1388,"POLYGON ((1445372 7461709, 1445372 7462209, 1445872 7462209, 1445872 7461709, 1445372 7461709))",0,0,0,0,8029.554453962565,9233.185022014051,10393.358825987309
1268,"POLYGON ((1444372 7461709, 1444372 7462209, 1444872 7462209, 1444872 7461709, 1444372 7461709))",0,0,0,0,8219.300081836771,9791.30495380556,10294.780828741463
1269,"POLYGON ((1444372 7462209, 1444372 7462709, 1444872 7462709, 1444872 7462209, 1444372 7462209))",0,0,0,0,7735.9667306016745,9291.35119209647,9795.450855038993
1389,"POLYGON ((1445372 7462209, 1445372 7462709, 1445872 7462709, 1445872 7462209, 1445372 7462209))",0,2,1,1,7534.058146234611,8830.40053465547,9899.002617809012
1329,"POLYGON ((1444872 7462209, 1444872 7462709, 1445372 7462709, 1445372 7462209, 1444872 7462209))",0,0,1,0,7619.291745556803,9141.951569043502,9834.660906225334
1506,"POLYGON ((1446372 7461209, 1446872 7461209, 1446872 7461005.980564409, 1446757.0362805373 7461044.688138636, 1446713.5275668954 7461059.344776191, 1446594.0644318496 7461074.42076808, 1446386.506965952 7461100.618251409, 1446381.0063465065 7461101.306986331, 1446372 7461102.453832548, 1446372 7461209))",0,0,0,0,8785.81056411891,9402.859871128778,11393.682689696669
1447,"POLYGON ((1445872 7461209, 1445872 7461709, 1446372 7461709, 1446372 7461209, 1445872 7461209))",0,0,0,0,8479.026049870947,9377.000203196769,10969.1959701256
1507,"POLYGON ((1446372 7461209, 1446372 7461709, 1446872 7461709, 1446872 7461209, 1446372 7461209))",0,0,0,0,8461.814710883486,9128.462516900581,11072.170424897391
1567,"POLYGON ((1446872 7461209, 1446872 7461709, 1447372 7461709, 1447372 7461209, 1446872 7461209))",0,0,0,0,8474.12140863336,8901.096732097989,11196.546592808216
1448,"POLYGON ((1445872 7461709, 1445872 7462209, 1446372 7462209, 1446372 7461709, 1445872 7461709))",0,0,0,0,7980.110912517704,8952.78731806197,10478.14894781903
1508,"POLYGON ((1446372 7461709, 1446372 7462209, 1446872 7462209, 1446872 7461709, 1446372 7461709))",1,0,0,0,7961.821124781579,8692.12838573832,10585.901145374155
1568,"POLYGON ((1446872 7461709, 1446872 7462209, 1447372 7462209, 1447372 7461709, 1446872 7461709))",1,0,0,2,7974.899439488392,8453.034424741478,10715.922766919637
1569,"POLYGON ((1446872 7462209, 1446872 7462709, 1447372 7462709, 1447372 7462209, 1446872 7462209))",0,2,3,2,7475.781463609426,8011.120953871777,10237.1551657796
1449,"POLYGON ((1445872 7462209, 1445872 7462709, 1446372 7462709, 1446372 7462209, 1445872 7462209))",0,2,1,2,7481.340628375249,8536.783276747174,9987.990314089338
1509,"POLYGON ((1446372 7462209, 1446372 7462709, 1446872 7462709, 1446872 7462209, 1446372 7462209))",0,0,1,0,7461.828398235397,8263.01178904259,10100.972636399685
1510,"POLYGON ((1446372 7462709, 1446372 7463209, 1446872 7463209, 1446872 7462709, 1446372 7462709))",2,4,1,14,6961.836716442454,7842.297608326006,9617.587709137699
1570,"POLYGON ((1446872 7462709, 1446872 7463209, 1447372 7463209, 1447372 7462709, 1446872 7462709))",8,4,5,13,6976.789799996867,7576.432332520526,9760.516944809291
1450,"POLYGON ((1445872 7462709, 1445872 7463209, 1446372 7463209, 1446372 7462709, 1445872 7462709))",3,0,0,2,6982.746237654079,8130.248253642024,9498.857597416847
1571,"POLYGON ((1446872 7463209, 1446872 7463709, 1447372 7463709, 1447372 7463209, 1446872 7463209))",1,4,0,4,6477.95363791949,7150.286346780903,9286.335992821425
1451,"POLYGON ((1445872 7463209, 1445872 7463709, 1446372 7463709, 1446372 7463209, 1445872 7463209))",0,0,0,1,6484.368314737081,7734.675469439436,9010.91786654751
1511,"POLYGON ((1446372 7463209, 1446372 7463709, 1446872 7463709, 1446872 7463209, 1446372 7463209))",8,6,8,3,6461.846321919168,7431.41303718578,9135.991379408033
1572,"POLYGON ((1446872 7463709, 1446872 7464209, 1447372 7464209, 1447372 7463709, 1446872 7463709))",1,0,1,3,5979.311896592147,6734.304922756347,8815.008866316131
1452,"POLYGON ((1445872 7463709, 1445872 7464209, 1446372 7464209, 1446372 7463709, 1445872 7463709))",0,0,0,0,5986.260925056662,7351.834639683289,8524.375985333265
1512,"POLYGON ((1446372 7463709, 1446372 7464209, 1446872 7464209, 1446872 7463709, 1446372 7463709))",0,0,0,0,5961.857538535645,7032.081319279076,8656.48217385557
1513,"POLYGON ((1446372 7464209, 1446372 7464709, 1446872 7464709, 1446872 7464209, 1446372 7464209))",0,0,0,3,5461.870808751185,6646.385155304552,8179.427166247072
2049,"POLYGON ((1450872 7462209, 1450872 7462709, 1451372 7462709, 1451372 7462209, 1450872 7462209))",0,0,0,0,6657.9926274006475,7027.34799417365,11054.346062914803
1989,"POLYGON ((1450372 7462209, 1450372 7462709, 1450872 7462709, 1450872 7462209, 1450372 7462209))",0,0,0,0,6659.984236598036,7034.410047723248,11174.716258489076
2109,"POLYGON ((1451372 7462209, 1451372 7462709, 1451872 7462709, 1451872 7462306.337983844, 1451623.15317466 7462224.065862134, 1451577.5856049552 7462209, 1451372 7462209))",0,0,0,0,6679.311728520903,7041.782073859582,10944.10156013624
2050,"POLYGON ((1450872 7462709, 1450872 7463209, 1451372 7463209, 1451372 7462709, 1450872 7462709))",0,0,0,0,6158.297227574123,6527.471775727214,10567.102177486513
1990,"POLYGON ((1450372 7462709, 1450372 7463209, 1450872 7463209, 1450872 7462709, 1450372 7462709))",0,0,0,0,6160.450385187764,6535.074037163524,10692.958664864476
2110,"POLYGON ((1451372 7462709, 1451372 7463209, 1451872 7463209, 1451872 7462709, 1451372 7462709))",0,0,0,0,6196.620089850126,6558.0929312279495,10463.64811384539
2051,"POLYGON ((1450872 7463209, 1450872 7463709, 1451372 7463709, 1451372 7463209, 1450872 7463209))",0,1,0,0,5658.655640677641,6027.61609051326,10081.107577057215
1991,"POLYGON ((1450372 7463209, 1450372 7463709, 1450872 7463709, 1450872 7463209, 1450372 7463209))",0,0,0,0,5660.998839867911,6035.847962209431,10212.954839773869
2111,"POLYGON ((1451372 7463209, 1451372 7463709, 1451872 7463709, 1451872 7463209, 1451372 7463209))",0,0,0,0,5700.338538592242,6060.763223086757,9972.61316812902
2112,"POLYGON ((1451372 7463709, 1451372 7464209, 1451872 7464209, 1451872 7463709, 1451372 7463709))",0,0,0,0,5204.768810541511,5563.912184607153,9482.515222866798
1630,"POLYGON ((1447372 7462709, 1447372 7463209, 1447872 7463209, 1447872 7462709, 1447372 7462709))",1,2,0,2,6972.108302345694,7335.054328426548,9926.600058270811
1690,"POLYGON ((1447872 7462709, 1447872 7463209, 1448372 7463209, 1448372 7462709, 1447872 7462709))",4,1,3,4,6751.5753698247945,7120.654261560216,10114.696555201983
1750,"POLYGON ((1448372 7462709, 1448372 7463209, 1448872 7463209, 1448872 7462709, 1448372 7462709))",0,0,7,0,6561.802021488599,6935.734440157169,10323.603251324977
1631,"POLYGON ((1447372 7463209, 1447372 7463709, 1447872 7463709, 1447872 7463209, 1447372 7463209))",10,3,3,9,6532.404517631193,6894.003913015136,9460.747003198185
1691,"POLYGON ((1447872 7463209, 1447872 7463709, 1448372 7463709, 1448372 7463209, 1447872 7463209))",1,0,0,0,6299.168904788199,6665.432098849604,9657.92066365614
1751,"POLYGON ((1448372 7463209, 1448372 7463709, 1448872 7463709, 1448872 7463209, 1448372 7463209))",0,0,0,0,6095.3264626136,6467.509580671779,9876.493772206259
1632,"POLYGON ((1447372 7463709, 1447372 7464209, 1447872 7464209, 1447872 7463709, 1447372 7463709))",1,0,0,1,6038.261024803618,6461.544544794765,8998.559829227384
1692,"POLYGON ((1447872 7463709, 1447872 7464209, 1448372 7464209, 1448372 7463709, 1447872 7463709))",4,0,0,1,5854.510039933001,6217.09361487131,9205.63830959796
1752,"POLYGON ((1448372 7463709, 1448372 7464209, 1448872 7464209, 1448872 7463709, 1448372 7463709))",0,0,0,0,5634.604121183969,6004.410722775402,9434.695245427398
1633,"POLYGON ((1447372 7464209, 1447372 7464709, 1447872 7464709, 1447872 7464209, 1447372 7464209))",0,0,0,0,5545.16759217938,6039.521989037374,8540.633708446121
1812,"POLYGON ((1448872 7463709, 1448872 7464209, 1449372 7464209, 1449372 7463709, 1448872 7463709))",0,0,0,0,5451.810653099613,5826.97547956801,9684.17121188195
1813,"POLYGON ((1448872 7464209, 1448872 7464709, 1449372 7464709, 1449372 7464209, 1448872 7464209))",0,0,0,0,4981.766585647723,5355.176112060724,9260.211509609511
1873,"POLYGON ((1449372 7464209, 1449372 7464709, 1449872 7464709, 1449872 7464209, 1449372 7464209))",0,0,0,0,4826.124129015253,5203.710820452308,9540.503911725902
1933,"POLYGON ((1449872 7464209, 1449872 7464709, 1450372 7464709, 1450372 7464209, 1449872 7464209))",0,0,0,0,4718.574986524033,5096.989446192631,9429.227234500235
1814,"POLYGON ((1448872 7464709, 1448872 7465209, 1449372 7465209, 1449372 7464709, 1448872 7464709))",0,0,0,0,4518.158610595907,4888.985492194141,8844.199361410043
1934,"POLYGON ((1449872 7464709, 1449872 7465209, 1450372 7465209, 1450372 7464709, 1449872 7464709))",0,0,0,0,4226.193183004776,4604.733365385887,8965.233281437864
1874,"POLYGON ((1449372 7464709, 1449372 7465209, 1449872 7465209, 1449872 7464709, 1449372 7464709))",0,0,0,0,4345.944434215535,4722.591900068373,9137.262173721329
1935,"POLYGON ((1449872 7465209, 1449872 7465709, 1450372 7465709, 1450372 7465209, 1449872 7465209))",0,0,1,0,3735.8356142504167,4114.345308551168,8505.321236811771
1875,"POLYGON ((1449372 7465209, 1449372 7465709, 1449872 7465709, 1449872 7465209, 1449372 7465209))",0,0,0,0,3870.7869925784776,4245.838221869786,8718.727310819017
1815,"POLYGON ((1448872 7465209, 1448872 7465709, 1449372 7465709, 1449372 7465209, 1448872 7465209))",0,0,0,0,4063.1903902140352,4430.174612200264,8437.310441487096
1992,"POLYGON ((1450372 7463709, 1450372 7464209, 1450872 7464209, 1450872 7463709, 1450372 7463709))",0,0,0,0,5161.653492981835,5536.761560208883,9734.964206920367
2052,"POLYGON ((1450872 7463709, 1450872 7464209, 1451372 7464209, 1451372 7463709, 1450872 7463709))",0,0,0,0,5159.0835015919865,5527.78650874953,9596.552064724112
2113,"POLYGON ((1451372 7464209, 1451372 7464709, 1451872 7464709, 1451872 7464209, 1451372 7464209))",0,0,1,0,4710.1355912342315,5067.680608495263,8993.50746386863
1993,"POLYGON ((1450372 7464209, 1450372 7464709, 1450872 7464709, 1450872 7464209, 1450372 7464209))",0,0,0,0,4662.448466014111,5037.856342364844,9259.298551228429
2053,"POLYGON ((1450872 7464209, 1450872 7464709, 1451372 7464709, 1451372 7464209, 1450872 7464209))",0,0,0,0,4659.60314758933,5027.990815227519,9113.665183762283
2114,"POLYGON ((1451372 7464709, 1451372 7465209, 1451872 7465209, 1451872 7464709, 1451372 7464709))",0,0,0,0,4216.768455160563,4572.270191208946,8505.777921708333
2054,"POLYGON ((1450872 7464709, 1450872 7465209, 1451372 7465209, 1451372 7464709, 1450872 7464709))",0,0,0,0,4160.247638019899,4528.240231007104,8632.72695227186
1994,"POLYGON ((1450372 7464709, 1450372 7465209, 1450872 7465209, 1450872 7464709, 1450372 7464709))",0,0,0,0,4163.434233281833,4539.192051236063,8786.335482528599
1995,"POLYGON ((1450372 7465209, 1450372 7465709, 1450872 7465709, 1450872 7465209, 1450372 7465209))",0,0,0,0,3664.6887359622838,4040.8578828886853,8316.536103589116
2055,"POLYGON ((1450872 7465209, 1450872 7465709, 1451372 7465709, 1451372 7465209, 1450872 7465209))",0,0,0,0,3661.068058132202,4028.5515438442944,8154.082179083136
1693,"POLYGON ((1447872 7464209, 1447872 7464709, 1448372 7464709, 1448372 7464209, 1447872 7464209))",0,0,0,0,5419.506132877983,5777.241640071201,8758.54564575643
1753,"POLYGON ((1448372 7464209, 1448372 7464709, 1448872 7464709, 1448872 7464209, 1448372 7464209))",0,0,0,0,5181.169995193086,5547.721701696941,8998.989916415714
1754,"POLYGON ((1448372 7464709, 1448372 7465209, 1448872 7465209, 1448872 7464709, 1448372 7464709))",0,0,0,0,4737.117418400654,5099.165032745868,8570.307150704288
1694,"POLYGON ((1447872 7464709, 1447872 7465209, 1448372 7465209, 1448372 7464709, 1447872 7464709))",0,0,0,0,4996.679461495186,5347.970542128252,8317.479604451115
1634,"POLYGON ((1447372 7464709, 1447372 7465209, 1447872 7465209, 1447872 7464709, 1447372 7464709))",0,0,0,0,5053.431610999647,5630.283634752776,8087.692457277756
1695,"POLYGON ((1447872 7465209, 1447872 7465709, 1448372 7465709, 1448372 7465209, 1447872 7465209))",1,0,0,1,4589.39697101412,4932.043883743384,7883.45178916708
1755,"POLYGON ((1448372 7465209, 1448372 7465709, 1448872 7465709, 1448872 7465209, 1448372 7465209))",0,0,0,0,4305.350200894305,4661.089141271292,8149.755198720659
1635,"POLYGON ((1447372 7465209, 1447372 7465709, 1447872 7465709, 1447872 7465209, 1447372 7465209))",1,0,1,2,4563.491916147602,5236.827451755873,7640.622646431956
1696,"POLYGON ((1447872 7465709, 1447872 7466209, 1448372 7466209, 1448372 7465709, 1447872 7465709))",0,0,0,0,4202.180799796616,4533.136311966528,7457.691147653071
1756,"POLYGON ((1448372 7465709, 1448372 7466209, 1448872 7466209, 1448872 7465709, 1448372 7465709))",0,0,0,0,3889.961345433446,4236.746385444392,7738.659763856773
2115,"POLYGON ((1451372 7465209, 1451372 7465709, 1451872 7465709, 1451872 7465209, 1451372 7465209))",0,0,0,0,3725.1704821474877,4077.980217352319,8019.559813617024
2116,"POLYGON ((1451372 7465709, 1451372 7466209, 1451872 7466209, 1451872 7465709, 1451372 7465709))",0,0,0,0,3236.1480246874835,3585.2741324501035,7535.145728845681
2056,"POLYGON ((1450872 7465709, 1450872 7466209, 1451372 7466209, 1451372 7465709, 1450872 7465709))",0,0,0,0,3162.147726293262,3528.9510471398185,7678.159788256648
1996,"POLYGON ((1450372 7465709, 1450372 7466209, 1450872 7466209, 1450872 7465709, 1450372 7465709))",0,0,0,0,3166.3389660796893,3542.9931387744177,7850.468413608289
1997,"POLYGON ((1450372 7466209, 1450372 7466709, 1450872 7466709, 1450872 7466209, 1450372 7466209))",0,0,0,1,2668.6066335712253,3045.828020933154,7388.838600471771
2117,"POLYGON ((1451372 7466209, 1451372 7466709, 1451872 7466709, 1451872 7466209, 1451372 7466209))",0,0,0,0,2751.0748725388144,3094.9084891988027,7052.9073938129595
2057,"POLYGON ((1450872 7466209, 1450872 7466709, 1451372 7466709, 1451372 7466209, 1450872 7466209))",0,0,0,0,2663.632324388522,3029.4823724207727,7205.499239106308
2058,"POLYGON ((1450872 7466709, 1450872 7467209, 1451372 7467209, 1451372 7466709, 1450872 7466709))",0,0,0,0,2165.801485859947,2530.223586268053,6736.787130043651
1998,"POLYGON ((1450372 7466709, 1450372 7467209, 1450872 7467209, 1450872 7466709, 1450372 7466709))",0,0,0,0,2171.9162694188053,2549.771810339221,6932.533260979123
2118,"POLYGON ((1451372 7466709, 1451372 7467209, 1451872 7467209, 1451872 7466709, 1451372 7466709))",0,0,0,0,2272.4814346744856,2608.203693773511,6573.3236841389225
1636,"POLYGON ((1447372 7465709, 1447372 7466209, 1447872 7466209, 1447872 7465709, 1447372 7465709))",0,0,0,0,4075.996306479992,4862.985678691937,7200.518006840218
1637,"POLYGON ((1447372 7466209, 1447372 7466709, 1447872 7466709, 1447872 7466209, 1447372 7466209))",0,0,0,0,3591.9400485159217,4513.634639939508,6768.737305324499
1697,"POLYGON ((1447872 7466209, 1447872 7466709, 1448372 7466709, 1448372 7466209, 1447872 7466209))",0,0,0,0,3756.3890585330255,4156.151197269954,7041.697408682393
1757,"POLYGON ((1448372 7466209, 1448372 7466709, 1448872 7466709, 1448872 7466209, 1448372 7466209))",0,0,0,0,3496.792556842933,3830.703314833334,7338.610228265098
1638,"POLYGON ((1447372 7466709, 1447372 7467209, 1447872 7467209, 1447872 7466709, 1447372 7466709))",0,0,0,1,3112.928000103213,4194.897569018918,6346.979584822447
1698,"POLYGON ((1447872 7466709, 1447872 7467209, 1448372 7467209, 1448372 7466709, 1447872 7466709))",0,0,0,0,3301.324912934299,3807.605642167719,6637.307250467293
1758,"POLYGON ((1448372 7466709, 1448372 7467209, 1448872 7467209, 1448872 7466709, 1448372 7466709))",0,0,0,0,3134.2171434375587,3449.428334952629,6951.513880016242
1699,"POLYGON ((1447872 7467209, 1447872 7467709, 1448372 7467709, 1448372 7467209, 1447872 7467209))",0,0,0,0,2861.299285718759,3496.0161152326546,6246.7745820356795
1639,"POLYGON ((1447372 7467209, 1447372 7467709, 1447872 7467709, 1447872 7467209, 1447372 7467209))",0,1,0,0,2641.7055391395565,3849.8385943356598,5937.381156016032
1759,"POLYGON ((1448372 7467209, 1448372 7467709, 1448872 7467709, 1448872 7467209, 1448372 7467209))",0,0,0,0,2814.0852899021456,3102.067663619387,6579.657313699538
1876,"POLYGON ((1449372 7465709, 1449372 7466209, 1449872 7466209, 1449872 7465709, 1449372 7465709))",0,0,0,0,3402.7563619131606,3775.1039930032866,8275.34213620087
1816,"POLYGON ((1448872 7465709, 1448872 7466209, 1449372 7466209, 1449372 7465709, 1448872 7465709))",0,0,0,0,3620.120863141649,3981.295649192953,8040.929836013278
1936,"POLYGON ((1449872 7465709, 1449872 7466209, 1450372 7466209, 1450372 7465709, 1449872 7465709))",0,0,0,0,3248.419100628418,3626.583139774405,8050.190736381438
1937,"POLYGON ((1449872 7466209, 1449872 7466709, 1450372 7466709, 1450372 7466209, 1449872 7466209))",0,0,0,0,2765.499153851488,3142.669760155361,7600.700786301334
1877,"POLYGON ((1449372 7466209, 1449372 7466709, 1449872 7466709, 1449872 7466209, 1449372 7466209))",0,0,0,0,2945.2520732810362,3312.9560983641686,7838.773438615367
1817,"POLYGON ((1448872 7466209, 1448872 7466709, 1449372 7466709, 1449372 7466209, 1448872 7466209))",0,1,0,0,3193.905756339593,3546.1222480311803,7656.689739655766
1938,"POLYGON ((1449872 7466709, 1449872 7467209, 1450372 7467209, 1450372 7466709, 1449872 7466709))",0,0,0,0,2289.9223756667056,2664.702830165857,7157.914081186076
1818,"POLYGON ((1448872 7466709, 1448872 7467209, 1449372 7467209, 1449372 7466709, 1448872 7466709))",0,0,0,0,2792.273786183035,3130.375528539777,7286.511024558409
1878,"POLYGON ((1449372 7466709, 1449372 7467209, 1449872 7467209, 1449872 7466709, 1449372 7466709))",0,0,0,0,2504.050457117826,2863.5547945494786,7410.226081078901
1879,"POLYGON ((1449372 7467209, 1449372 7467709, 1449872 7467709, 1449872 7467209, 1449372 7467209))",0,0,0,0,2089.504153721104,2433.970832423076,6991.1753034423455
